40,0,0.5
40,2.12132034355964,0.478786796564404
40,4.8929589410935,0.467306293593451
40,4.8929589410935,0.437306293593451
40,6.36396103067893,0.436360389693211
40,8.48528137423857,0.415147186257614
40,11.4852813742386,0.415147186257614
40,14.4852813742386,0.415147186257614
40,17.4852813742386,0.415147186257614
40,19.6066017177982,0.393933982822018
37,19.6066017177982,0.393933982822018
34,19.6066017177982,0.393933982822018
31,19.6066017177982,0.393933982822018
28,19.6066017177982,0.393933982822018
25,19.6066017177982,0.393933982822018
22,19.6066017177982,0.393933982822018
19,19.6066017177982,0.393933982822018
16,19.6066017177982,0.393933982822018
13,19.6066017177982,0.393933982822018
10,19.6066017177982,0.393933982822018
10,21.7279220613579,0.372720779386422
10,24.4995606588917,0.361240276415469
10,27.4995606588917,0.361240276415469
10,30.4995606588917,0.361240276415469
7,30.4995606588917,0.361240276415469
7,33.4995606588917,0.361240276415469
7,36.4995606588917,0.361240276415469
7,37.647610955987,0.33352389044013
4,37.647610955987,0.33352389044013
1,37.647610955987,0.33352389044013
